quiz_no,quiz_title,q_no,q_type,stem,options,answer,analysis,is_open,source_file
058,一切法无生,5,多选题,5.【多选题】依据课程内容，大乘佛法要讲的究竟无常是什么含义？,A. 《维摩诘经》言“说诸法毕竟不生不灭，是无常义。” || B. 大乘佛法要讲的无常，就是生了的东西毕竟得灭，这是无常。 || C. 玄奘法师译为“诸法毕竟非已生，非今生，非当生；非已灭，非今灭，非当灭义，是无常义。” || D. 大乘佛法讲无常，是根本就无生，因此也无灭，这是无常。,ACD,《维摩诘经》原文：“说诸法毕竟不生不灭，是无常义。”大乘佛法说的无常是“诸法毕竟不生不灭”。这里的“不生不灭”，只能理解为：根本无生，所以无灭。玄奘法师译为：“诸法毕竟非已生，非今生，非当生；非已灭，非今灭，非当灭义，是无常义。”大乘佛法讲无常，是根本就无生，因此也无灭，这是无常。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,6,多选题,6.【多选题】依据课程内容，对“肉眼、天眼、慧眼、法眼、佛眼”的第二种理解，下列选项中说法正确的有哪些？,A. 肉眼和天眼是指在资粮位和加行位修行的众生所具有的智慧。 || B. 慧眼，是指见道之后的初地菩萨到登八地之前所具有的智慧。 || C. 法眼，是指八地到十地菩萨出定时所具有的智慧。 || D. 佛眼，指的是得佛果所具有的福德智慧圆满的那个智慧。,AD,第二种理解，是从大乘佛法的修行次第上去理解，肉眼指的是在资粮位修行的众生所具有的智慧。天眼，是指加行位修行者所具有的智慧。慧眼是指见道之后的初地菩萨到十地菩萨在入定时所具有的智慧。法眼，是指见道之后的初地到十地菩萨出定时所具有的智慧。佛眼，当然指的就是得佛果所具有的福德智慧圆满的那个智慧。这是佛教里对五眼的第二种理解。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,7,多选题,7.【多选题】依据课程内容，为什么如果一个菩萨说“我要灭度无量的众生”，反而我们就不能称他为菩萨？,A. 因为“实无有法名为菩萨”。 || B. 因为当他说“我当灭度无量众生”的时候，还有灭度众生的我，还有被我灭度无量的众生。 || C. 因为从实相上讲，我和我灭度的无量众生，原本无生。 || D. 因为没有一丁丁点儿的法，我们可以称为是菩萨。,ABCD,如果一个菩萨说我要灭度无量的众生，老师说，反而我们就不能叫他为菩萨。因为当他说“我当灭度无量众生”的时候，还有灭度众生的我，还有被我灭度无量的众生。从实相上讲，我和我灭度的无量众生，原本无生。“何以故？须菩提，实无有法名为菩萨。”“实无有法”，在第十七段经文反复出现，玄奘法师译作“颇有少法”，没有一丁丁点儿的法，我们可以称为是菩萨。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,8,多选题,8.【多选题】经文“若菩萨作是言，我当庄严佛土，是不名菩萨。何以故？如来说庄严佛土者，即非庄严，是名庄严。”依据课程内容，下列选项中对这段经文理解正确的有哪些？,A. 一个菩萨说要庄严佛土，我们就应当称他为真正的菩萨。 || B. 一个菩萨说要庄严佛土，我们就不把他叫作菩萨。 || C. 当一个菩萨说要庄严佛土时，在他的心中有庄严佛土的我这个菩萨，有被我庄严的佛土，这样才能被称作真正的菩萨。 || D. 佛说庄严，根本就没有什么能庄严、所庄严，只是名庄严。 || E. 从第十七段第四部分这段经文开始，印度古德认为，是在地上菩萨的修道位境界。,BDE,从《金刚经》第十七段经文第四部分开始，印度古德认为，是在地上菩萨的修道位境界。一个菩萨说要庄严佛土，我们就不把他叫作菩萨，因为这个时候还有庄严佛土的我这个菩萨，还有被我庄严的佛土。佛说庄严，根本就没有什么能庄严、所庄严，只是名庄严。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,9,填空题,9.【填空题】依据课程内容，《金刚经》第十七段第三部分经文“须菩提，譬如人身长大……是故佛说，一切法无我、无人、无众生、无寿者。”，按印度古德的理解，这段经文所说的修行境界是（）。经文学习到这里，我们可以领受甚深般若波罗蜜法门就是（）法门。,,见道位，无生,“实无有法”，在《金刚经》第十七段经文反复出现，玄奘法师译作“颇有少法”，没有一丁丁点儿的法，我们可以称为是菩萨。至此，我们可以领受甚深般若波罗蜜的法门就是无生法门。《金刚经》第十七段经文第三部分，按照印度古德的理解，是说见道位境界。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,10,多选题,10.【多选题】依据课程内容，下列选项中对经文“须菩提，若菩萨通达无我法者，如来说名真是菩萨。”理解正确的有哪些？,A. 如果一个菩萨能够通达无我法，知一切法无我，那才是真能够叫菩萨。 || B. “通达无我法”，玄奘法师译作“无我法深信解者”。所以通达无我法，就是无生。对无我法的深信解，就是无生。 || C. 如果真正能领受凡夫境界的一切法是无我、无自性，那么无自性就是不存在，无我就是无生。 || D. 能够通达无生的，才能够真正的名为菩萨。,ABCD,如果一个菩萨能够通达无我法，知一切法无我，那才是真能够叫菩萨。“通达无我法”，玄奘法师译作“无我法深信解者”。无我，其实就是无生。如果真正能领受凡夫境界的一切法是无我、无自性，那么无自性就是不存在，无我就是无生，所以通达无我法，就是无生。对无我法的深信解，就是无生。所以能够通达无生的，我们才能够真正的名为菩萨。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,11,判断题,11.【判断题】讲佛陀证悟的实相，只有从彻底无生无常义去理解，而不能以凡夫的生了又灭、灭了又生的这种在时间上有生灭分别的心行上，来讲佛陀证悟的真实。,,正确,讲佛陀证悟的实相，只有从彻底无生无常义去理解，而不能以凡夫的生了又灭、灭了又生的这种在时间上有生灭分别的心行上，来讲佛陀证悟的真实。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,12,多选题,12.【多选题】依据课程内容，结合《维摩诘经》“无以生灭心行，说实相法。”应如何理解《金刚经》中的“三心不可得”？,A. 不能以凡夫境界的有时间的生灭心行，来说佛陀证悟的诸法真实性。 || B. 这句话玄奘法师译作“无以生灭分别心行，说实相法。” || C. 诸法的实相，不能用在时间上有生灭的分别心行去说。 || D. 实相法一定是“过去心不可得，现在心不可得，未来心不可得”，一切的心根本无生，这是说实相法。,ABCD,《维摩诘经》的第三品，鸠摩罗什译作《弟子品》，玄奘法师译作《声闻品》，这一品中有这样的话，维摩诘居士对佛陀的大弟子迦旃延说：“无以生灭心行，说实相法。”不能以凡夫境界的有时间的生灭心行，来说佛陀证悟的诸法真实性。这句话玄奘法师译作“无以生灭分别心行，说实相法。”诸法的实相，不能用在时间上有生灭的分别心行去说，也就是实相法一定是“过去心不可得，现在心不可得，未来心不可得”，一切的心根本无生，这是说实相法。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,13,填空题,13.【填空题】《金刚经》第十九段经文“须菩提，若福德有实，如来不说得福德多，以福德无故，如来说得福德多”告诉我们，如果认为福德是真实的有，那反而如来不说他得福德多；正是因为福德是无故，如来说得福德多，这是在（）与（）上说福德。,,空性、实相,佛陀说，我们说他福德多，还不在于他布施的这些物品很多，七宝很多。如果你认为福德是真实的有，那反而如来就不说他福德多，正是因为不以福德为福德，福德是无故，如来才说他福德多，这是在空性上、在实相上说福德。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,14,单选题,14.【单选题】对于《金刚经》第十八段经文中“如来说诸心，皆为非心，是名为心”的理解，下面选项中错误的是？,A. 一切众生的心不是实有。 || B. 众生的心根本就不是真实存在。 || C. 非心就是恶的心。 || D. 这一切的众生的心，根本就不是心，就没有心，是名为心。,C,“何以故？如来说诸心，皆为非心，是名为心。”之所以在凡夫心中这似乎是个无比的神通，是因为在凡夫心中众生实有，众生的心也是实有。而在佛陀看来，这一切众生的心，根本就不是心，就没有心，皆为非心，是名为心。,0,/Users/apple/study/buddhism/output/quizzes.csv
058,一切法无生,15,单选题,15.【单选题】依据课程内容，从究竟中观的境界，应如何理解无我？,A. 无我就是没有常一不变和独立存在性。 || B. 无我就是无生。 || C. 无我和无生没关系。 || D. 无我只破自性，不破法。,B,无我，其实就是无生。如果真正能领受凡夫境界的一切法是无我、无自性，那么无自性就是不存在，无我就是无生。,0,/Users/apple/study/buddhism/output/quizzes.csv
